time,x,y,burned,fuel,moisture,elevation
2,1,24,0,0.666754,0.0725277,0
2,2,24,0,0.755069,0.160931,0
2,3,24,0,0.949705,0.204044,0
2,4,24,0,0.889362,0.0416549,0
2,5,24,0,0.690176,0.281177,0
2,6,24,0,0.621122,0.194639,0
2,7,24,0,0.839748,0.240858,0
2,8,24,0,0.609173,0.128843,0
2,9,24,0,0.854596,0.0595999,0
2,10,24,0,0.878166,0.29837,0
2,11,24,0,0.992788,0.0839368,0
2,12,24,0,0.930052,0.208119,0
2,13,24,0,0.749385,0.0489507,0
2,14,24,0,0.894202,0.094343,0
2,15,24,0,0.748569,0.0250169,0
2,16,24,0,0.920547,0.306635,0
2,17,24,0,0.893446,0.119777,0
2,18,24,0,0.669392,0.255021,0
2,19,24,0,0.798467,0.071301,0
2,20,24,0,0.874365,0.396451,0
2,21,24,0,0.898888,0.295995,0
2,22,24,0,0.980125,0.0811745,0
2,23,24,0,0.82622,0.391859,0
2,24,24,0,0.666118,0.280101,0
2,25,24,0,0.834324,0.234592,0
2,26,24,0,0.879068,0.371847,0
2,27,24,0,0.913033,0.0224544,0
2,28,24,0,0.941091,0.0902165,0
2,29,24,0,0.750766,0.184693,0
2,30,24,0,0.792362,0.174072,0
2,31,24,0,0.974941,0.282408,0
2,32,24,0,0.852468,0.0199368,0
2,33,24,0,0.961565,0.363756,0
2,34,24,0,0.912085,0.00281168,0
2,35,24,0,0.622912,0.0900895,0
2,36,24,0,0.65254,0.159534,0
2,37,24,0,0.969049,0.188824,0
2,38,24,0,0.605361,0.113098,0
2,39,24,0,0.617838,0.0145151,0
3,0,0,0,0.918617,0.0733739,0
3,1,0,0,0.911876,0.23874,0
3,2,0,0,0.778333,0.03999,0
3,3,0,0,0.7837,0.133483,0
3,4,0,0,0.657147,0.260355,0
3,5,0,0,0.622565,0.2888,0
3,6,0,0,0.975421,0.000311506,0
3,7,0,0,0.996885,0.246993,0
3,8,0,0,0.844661,0.00282652,0
3,9,0,0,0.609225,0.20991,0
3,10,0,0,0.759944,0.0186663,0
3,11,0,0,0.989502,0.0931085,0
3,12,0,0,0.636243,0.247354,0
3,13,0,0,0.752985,0.393292,0
3,14,0,0,0.786705,0.343976,0
3,15,0,0,0.872123,0.1802,0
3,16,0,0,0.605306,0.376881,0
3,17,0,0,0.825315,0.154167,0
3,18,0,0,0.606387,0.0923575,0
3,19,0,0,0.69641,0.273305,0
3,20,0,0,0.843999,0.333278,0
3,21,0,0,0.669346,0.156424,0
3,22,0,0,0.672894,0.302145,0
3,23,0,0,0.770062,0.0831767,0
3,24,0,0,0.82708,0.0125253,0
3,25,0,0,0.936914,0.179902,0
3,26,0,0,0.75806,0.370664,0
3,27,0,0,0.890909,0.130616,0
3,28,0,0,0.828178,0.208334,0
3,29,0,0,0.984469,0.337814,0
3,30,0,0,0.898928,0.215877,0
3,31,0,0,0.8347,0.386102,0
3,32,0,0,0.842814,0.1104,0
3,33,0,0,0.718509,0.0661068,0
3,34,0,0,0.606255,0.169361,0
3,35,0,0,0.757953,0.117395,0
3,36,0,0,0.605632,0.079537,0
3,37,0,0,0.884537,0.31607,0
3,38,0,0,0.842384,0.37052,0
3,39,0,0,0.860431,0.365984,0
3,0,1,0,0.940015,0.17978,0
3,1,1,0,0.638164,0.148327,0
3,2,1,0,0.867537,0.266369,0
3,3,1,0,0.836519,0.109889,0
3,4,1,0,0.824497,0.153171,0
3,5,1,0,0.988685,0.339566,0
3,6,1,0,0.888692,0.094394,0
3,7,1,0,0.702427,0.0161734,0
3,8,1,0,0.884265,0.0443563,0
3,9,1,0,0.775735,0.0806877,0
3,10,1,0,0.958305,0.190148,0
3,11,1,0,0.82531,0.278206,0
3,12,1,0,0.655733,0.241767,0
3,13,1,0,0.815936,0.0812245,0
3,14,1,0,0.977141,0.239546,0
3,15,1,0,0.877914,0.352187,0
3,16,1,0,0.849742,0.118253,0
3,17,1,0,0.642198,0.182614,0
3,18,1,0,0.687376,0.166604,0
3,19,1,0,0.953312,0.129738,0
3,20,1,0,0.648835,0.142519,0
3,21,1,0,0.962731,0.108853,0
3,22,1,0,0.859076,0.000208151,0
3,23,1,0,0.741028,0.121913,0
3,24,1,0,0.665862,0.213636,0
3,25,1,0,0.793932,0.276974,0
3,26,1,0,0.707765,0.0976502,0
3,27,1,0,0.667316,0.0875057,0
3,28,1,0,0.823241,0.161534,0
3,29,1,0,0.625957,0.101566,0
3,30,1,0,0.69875,0.278522,0
3,31,1,0,0.884908,0.0592348,0
3,32,1,0,0.999096,0.106712,0
3,33,1,0,0.990646,0.164415,0
3,34,1,0,0.61322,0.138028,0
3,35,1,0,0.853741,0.272282,0
3,36,1,0,0.812374,0.179113,0
3,37,1,0,0.821157,0.237079,0
3,38,1,0,0.632341,0.147862,0
3,39,1,0,0.696864,0.321256,0
3,0,2,0,0.78812,0.393369,0
3,1,2,0,0.75953,0.326573,0
3,2,2,0,0.919338,0.060287,0
3,3,2,0,0.80328,0.278325,0
3,4,2,0,0.943344,0.130384,0
3,5,2,0,0.688096,0.28446,0
3,6,2,0,0.9238,0.139466,0
3,7,2,0,0.638471,0.376209,0
3,8,2,0,0.759029,0.207101,0
3,9,2,0,0.935084,0.270276,0
3,10,2,0,0.894086,0.0836286,0
3,11,2,0,0.816579,0.278314,0
3,12,2,0,0.69142,0.069982,0
3,13,2,0,0.992867,0.206654,0
3,14,2,0,0.704332,0.398501,0
3,15,2,0,0.986168,0.223317,0
3,16,2,0,0.953055,0.0754828,0
3,17,2,0,0.711549,0.280143,0
3,18,2,0,0.938664,0.34253,0
3,19,2,0,0.761803,0.355108,0
3,20,2,0,0.940371,0.374254,0
3,21,2,0,0.914136,0.267595,0
3,22,2,0,0.832275,0.148913,0
3,23,2,0,0.976053,0.389466,0
3,24,2,0,0.713568,0.122146,0
3,25,2,0,0.794245,0.17937,0
3,26,2,0,0.997783,0.0703701,0
3,27,2,0,0.60723,0.197557,0
3,28,2,0,0.671529,0.146588,0
3,29,2,0,0.897668,0.288376,0
3,30,2,0,0.723224,0.217016,0
3,31,2,0,0.803526,0.254533,0
3,32,2,0,0.700185,0.235948,0
3,33,2,0,0.991557,0.194697,0
3,34,2,0,0.96244,0.173758,0
3,35,2,0,0.740031,0.258041,0
3,36,2,0,0.86757,0.345667,0
3,37,2,0,0.692074,0.199677,0
3,38,2,0,0.828802,0.307422,0
3,39,2,0,0.617442,0.39782,0
3,0,3,0,0.787978,0.111824,0
3,1,3,0,0.953398,0.299088,0
3,2,3,0,0.981229,0.1323,0
3,3,3,0,0.821106,0.228917,0
3,4,3,0,0.992133,0.0301385,0
3,5,3,0,0.722279,0.0763644,0
3,6,3,0,0.70739,0.194112,0
3,7,3,0,0.749075,0.157877,0
3,8,3,0,0.937685,0.372007,0
3,9,3,0,0.628166,0.0835675,0
3,10,3,0,0.868457,0.143459,0
3,11,3,0,0.701665,0.118116,0
3,12,3,0,0.72902,0.339468,0
3,13,3,0,0.654649,0.283564,0
3,14,3,0,0.821128,0.118604,0
3,15,3,0,0.767912,0.102483,0
3,16,3,0,0.844605,0.0326377,0
3,17,3,0,0.602074,0.251158,0
3,18,3,0,0.67771,0.0283764,0
3,19,3,0,0.758714,0.0203074,0
3,20,3,0,0.954647,0.0110467,0
3,21,3,0,0.831546,0.17539,0
3,22,3,0,0.86881,0.131261,0
3,23,3,0,0.662017,0.392736,0
3,24,3,0,0.935573,0.344162,0
3,25,3,0,0.700101,0.0155339,0
3,26,3,0,0.721306,0.214833,0
3,27,3,0,0.73066,0.331148,0
3,28,3,0,0.708617,0.386101,0
3,29,3,0,0.782906,0.336809,0
3,30,3,0,0.677752,0.164542,0
3,31,3,0,0.879805,0.0553412,0
3,32,3,0,0.653098,0.387815,0
3,33,3,0,0.885838,0.016427,0
3,34,3,0,0.759528,0.173408,0
3,35,3,0,0.897617,0.100344,0
3,36,3,0,0.673733,0.0323492,0
3,37,3,0,0.771326,0.2754,0
3,38,3,0,0.623277,0.366085,0
3,39,3,0,0.776941,0.0959149,0
3,0,4,0,0.637549,0.0731464,0
3,1,4,0,0.973846,0.255308,0
3,2,4,0,0.806679,0.262845,0
3,3,4,0,0.774269,0.292016,0
3,4,4,0,0.619086,0.226415,0
3,5,4,0,0.663459,0.0480659,0
3,6,4,0,0.736752,0.0367196,0
3,7,4,0,0.637663,0.124565,0
3,8,4,0,0.991804,0.0701321,0
3,9,4,0,0.606864,0.305346,0
3,10,4,0,0.922765,0.138522,0
3,11,4,0,0.78587,0.259909,0
3,12,4,0,0.619224,0.379658,0
3,13,4,0,0.954672,0.104357,0
3,14,4,0,0.606122,0.373375,0
3,15,4,0,0.800416,0.215751,0
3,16,4,0,0.873586,0.24634,0
3,17,4,0,0.977557,0.377701,0
3,18,4,0,0.94688,0.254561,0
3,19,4,0,0.92038,0.270867,0
3,20,4,0,0.829347,0.0514001,0
3,21,4,0,0.924482,0.328256,0
3,22,4,0,0.850376,0.328171,0
3,23,4,0,0.860594,0.0826737,0
3,24,4,0,0.709584,0.0858356,0
3,25,4,0,0.750904,0.0155853,0
3,26,4,0,0.847302,0.134622,0
3,27,4,0,0.862289,0.154159,0
3,28,4,0,0.872645,0.13625,0
3,29,4,0,0.704278,0.198415,0
3,30,4,0,0.877156,0.139335,0
3,31,4,0,0.974659,0.0156745,0
3,32,4,0,0.767178,0.387032,0
3,33,4,0,0.819189,0.169388,0
3,34,4,0,0.827408,0.23037,0
3,35,4,0,0.892659,0.0510759,0
3,36,4,0,0.700007,0.232218,0
3,37,4,0,0.946847,0.224747,0
3,38,4,0,0.695439,0.271938,0
3,39,4,0,0.895964,0.0952945,0
3,0,5,0,0.751092,0.213731,0
3,1,5,0,0.798624,0.155847,0
3,2,5,0,0.719054,0.039994,0
3,3,5,0,0.621394,0.383417,0
3,4,5,0,0.938857,0.141962,0
3,5,5,0,0.98272,0.270708,0
3,6,5,0,0.793008,0.19721,0
3,7,5,0,0.633314,0.0366817,0
3,8,5,0,0.840976,0.221481,0
3,9,5,0,0.685091,0.378478,0
3,10,5,0,0.912518,0.0453858,0
3,11,5,0,0.972372,0.389699,0
3,12,5,0,0.998372,0.0223485,0
3,13,5,0,0.894814,0.218366,0
3,14,5,0,0.882333,0.387461,0
3,15,5,0,0.875212,0.334786,0
3,16,5,0,0.946747,0.335392,0
3,17,5,0,0.770437,0.0890306,0
3,18,5,0,0.758661,0.356759,0
3,19,5,0,0.658642,0.20533,0
3,20,5,0,0.693291,0.232522,0
3,21,5,0,0.945255,0.352144,0
3,22,5,0,0.694674,0.363077,0
3,23,5,0,0.836755,0.140087,0
3,24,5,0,0.883272,0.192667,0
3,25,5,0,0.751195,0.282034,0
3,26,5,0,0.69949,0.132101,0
3,27,5,0,0.773781,0.101473,0
3,28,5,0,0.762081,0.228589,0
3,29,5,0,0.89639,0.306878,0
3,30,5,0,0.929116,0.297685,0
3,31,5,0,0.872416,0.0950026,0
3,32,5,0,0.760089,0.191086,0
3,33,5,0,0.633157,0.211348,0
3,34,5,0,0.774534,0.320844,0
3,35,5,0,0.99116,0.222402,0
3,36,5,0,0.729075,0.0173603,0
3,37,5,0,0.969857,0.367646,0
3,38,5,0,0.701196,0.278164,0
3,39,5,0,0.630174,0.0664862,0
3,0,6,0,0.686724,0.117798,0
3,1,6,0,0.998333,0.27877,0
3,2,6,0,0.753681,0.29484,0
3,3,6,0,0.966102,0.383481,0
3,4,6,0,0.623146,0.157809,0
3,5,6,0,0.642702,0.134264,0
3,6,6,0,0.667872,0.258739,0
3,7,6,0,0.755307,0.0917579,0
3,8,6,0,0.706375,0.144138,0
3,9,6,0,0.70398,0.181296,0
3,10,6,0,0.612926,0.111905,0
3,11,6,0,0.764483,0.241113,0
3,12,6,0,0.708383,0.053274,0
3,13,6,0,0.63048,0.376213,0
3,14,6,0,0.766656,0.232465,0
3,15,6,0,0.967671,0.0330994,0
3,16,6,0,0.950665,0.220635,0
3,17,6,0,0.665934,0.164502,0
3,18,6,0,0.911041,0.192148,0
3,19,6,0,0.994114,0.150696,0
3,20,6,0,0.899831,0.157196,0
3,21,6,0,0.931666,0.227633,0
3,22,6,0,0.625405,0.0147287,0
3,23,6,0,0.653541,0.00546879,0
3,24,6,0,0.630144,0.276686,0
3,25,6,0,0.813739,0.299964,0
3,26,6,0,0.965266,0.23406,0
3,27,6,0,0.890448,0.302832,0
3,28,6,0,0.75114,0.0964339,0
3,29,6,0,0.682018,0.100577,0
3,30,6,0,0.709893,0.0828911,0
3,31,6,0,0.951288,0.3028,0
3,32,6,0,0.618759,0.107469,0
3,33,6,0,0.608874,0.199266,0
3,34,6,0,0.790484,0.332549,0
3,35,6,0,0.723111,0.326554,0
3,36,6,0,0.98719,0.0353633,0
3,37,6,0,0.916727,0.235982,0
3,38,6,0,0.792018,0.168214,0
3,39,6,0,0.913867,0.255745,0
3,0,7,0,0.922018,0.36126,0
3,1,7,0,0.846905,0.392185,0
3,2,7,0,0.843235,0.254658,0
3,3,7,0,0.821926,0.0364008,0
3,4,7,0,0.890559,0.218979,0
3,5,7,0,0.780364,0.364189,0
3,6,7,0,0.719184,0.209441,0
3,7,7,0,0.879057,0.318589,0
3,8,7,0,0.783739,0.336837,0
3,9,7,0,0.907567,0.0264944,0
3,10,7,0,0.618345,0.248322,0
3,11,7,0,0.738965,0.0836523,0
3,12,7,0,0.83186,0.136625,0
3,13,7,0,0.814905,0.184048,0
3,14,7,0,0.833906,0.16012,0
3,15,7,0,0.879067,0.0720269,0
3,16,7,0,0.878601,0.164664,0
3,17,7,0,0.949727,0.206094,0
3,18,7,0,0.989244,0.240774,0
3,19,7,0,0.68954,0.328716,0
3,20,7,0,0.738033,0.139048,0
3,21,7,0,0.612722,0.219486,0
3,22,7,0,0.813769,0.142397,0
3,23,7,0,0.957687,0.0514994,0
3,24,7,0,0.73204,0.128633,0
3,25,7,0,0.636916,0.192458,0
3,26,7,0,0.875114,0.204663,0
3,27,7,0,0.662791,0.150914,0
3,28,7,0,0.601038,0.34732,0
3,29,7,0,0.633807,0.238911,0
3,30,7,0,0.994503,0.214636,0
3,31,7,0,0.969617,0.0944466,0
3,32,7,0,0.903982,0.212506,0
3,33,7,0,0.888206,0.0249365,0
3,34,7,0,0.659096,0.0532468,0
3,35,7,0,0.874866,0.337776,0
3,36,7,0,0.899846,0.0121889,0
3,37,7,0,0.946886,0.141659,0
3,38,7,0,0.758866,0.0419477,0
3,39,7,0,0.894962,0.0729136,0
3,0,8,0,0.825586,0.336284,0
3,1,8,0,0.635682,0.214134,0
3,2,8,0,0.693287,0.137171,0
3,3,8,0,0.789588,0.142042,0
3,4,8,0,0.859529,0.191833,0
3,5,8,0,0.83368,0.294729,0
3,6,8,0,0.823097,0.234614,0
3,7,8,0,0.825783,0.151509,0
3,8,8,0,0.734979,0.359859,0
3,9,8,0,0.843022,0.0977413,0
3,10,8,0,0.799299,0.132139,0
3,11,8,0,0.973477,0.00301375,0
3,12,8,0,0.690133,0.146143,0
3,13,8,0,0.795124,0.340327,0
3,14,8,0,0.635155,0.322346,0
3,15,8,0,0.622261,0.336926,0
3,16,8,0,0.620654,0.00729699,0
3,17,8,0,0.878785,0.398902,0
3,18,8,0,0.958644,0.230399,0
3,19,8,0,0.966958,0.00212,0
3,20,8,0,0.990027,0.1963,0
3,21,8,0,0.889158,0.328345,0
3,22,8,0,0.887383,0.214015,0
3,23,8,0,0.790648,0.335433,0
3,24,8,0,0.682031,0.387198,0
3,25,8,0,0.884381,0.0798028,0
3,26,8,0,0.894499,0.211936,0
3,27,8,0,0.882892,0.307112,0
3,28,8,0,0.634916,0.202442,0
3,29,8,0,0.972806,0.128257,0
3,30,8,0,0.837553,0.147692,0
3,31,8,0,0.781707,0.219441,0
3,32,8,0,0.819569,0.0806922,0
3,33,8,0,0.873829,0.0351472,0
3,34,8,0,0.65553,0.00108436,0
3,35,8,0,0.646678,0.189266,0
3,36,8,0,0.842441,0.317716,0
3,37,8,0,0.64268,0.340291,0
3,38,8,0,0.89839,0.163407,0
3,39,8,0,0.973175,0.396372,0
3,0,9,0,0.682001,0.151691,0
3,1,9,0,0.97058,0.288639,0
3,2,9,0,0.619238,0.312606,0
3,3,9,0,0.931176,0.300201,0
3,4,9,0,0.919815,0.330053,0
3,5,9,0,0.674562,0.0942767,0
3,6,9,0,0.853503,0.363146,0
3,7,9,0,0.726479,0.235323,0
3,8,9,0,0.873193,0.180779,0
3,9,9,0,0.885513,0.359867,0
3,10,9,0,0.849641,0.215912,0
3,11,9,0,0.775498,0.230995,0
3,12,9,0,0.742145,0.156593,0
3,13,9,0,0.812743,0.0266476,0
3,14,9,0,0.69161,0.21714,0
3,15,9,0,0.772611,0.133126,0
3,16,9,0,0.89222,0.277487,0
3,17,9,1.2991e-05,0.666679,0.351452,0
3,18,9,4.46327e-05,0.798125,0.296584,0
3,19,9,7.43439e-05,0.829186,0.399077,0
3,20,9,0.000101757,0.900859,0.282792,0
3,21,9,0.000110314,0.911318,0.0572512,0
3,22,9,4.05397e-05,0.681777,0.285626,0
3,23,9,1.29535e-05,0.79758,0.301854,0
3,24,9,0,0.641166,0.214593,0
3,25,9,0,0.751529,0.1828,0
3,26,9,0,0.841583,0.200915,0
3,27,9,0,0.815944,0.194543,0
3,28,9,0,0.763582,0.308753,0
3,29,9,0,0.604881,0.239377,0
3,30,9,0,0.826203,0.286472,0
3,31,9,0,0.839612,0.33072,0
3,32,9,0,0.98363,0.13701,0
3,33,9,0,0.69094,0.169439,0
3,34,9,0,0.715172,0.24598,0
3,35,9,0,0.964741,0.0556465,0
3,36,9,0,0.640318,0.102406,0
3,37,9,0,0.890438,0.237185,0
3,38,9,0,0.640885,0.3675,0
3,39,9,0,0.916034,0.00920904,0
3,0,10,0,0.860547,0.308499,0
3,1,10,0,0.749774,0.0275686,0
3,2,10,0,0.630928,0.0416988,0
3,3,10,0,0.936176,0.364274,0
3,4,10,0,0.649124,0.0943624,0
3,5,10,0,0.666208,0.0745284,0
3,6,10,0,0.934996,0.132859,0
3,7,10,0,0.724578,0.0909582,0
3,8,10,0,0.843158,0.151722,0
3,9,10,0,0.8977,0.0822319,0
3,10,10,0,0.915116,0.241489,0
3,11,10,0,0.645707,0.165802,0
3,12,10,0,0.945407,0.369184,0
3,13,10,0,0.78628,0.192335,0
3,14,10,0,0.967382,0.234827,0
3,15,10,0,0.613139,0.3651,0
3,16,10,0,0.699291,0.231053,0
3,17,10,5.18276e-05,0.666153,0.0135517,0
3,18,10,0.00200318,0.722586,0.312198,0
3,19,10,0.00436598,0.706669,0.0880389,0
3,20,10,0.00596302,0.679109,0.206069,0
3,21,10,0.0038469,0.98637,0.183596,0
3,22,10,0.00185789,0.821064,0.344253,0
3,23,10,5.47485e-05,0.813973,0.0737851,0
3,24,10,0,0.719838,0.123975,0
3,25,10,0,0.758927,0.170716,0
3,26,10,0,0.919913,0.139755,0
3,27,10,0,0.787293,0.24999,0
3,28,10,0,0.75109,0.334626,0
3,29,10,0,0.834981,0.117618,0
3,30,10,0,0.885624,0.211059,0
3,31,10,0,0.813782,0.192435,0
3,32,10,0,0.798805,0.306143,0
3,33,10,0,0.641193,0.133745,0
3,34,10,0,0.630201,0.301298,0
3,35,10,0,0.708921,0.358972,0
3,36,10,0,0.810631,0.3203,0
3,37,10,0,0.991573,0.335916,0
3,38,10,0,0.946798,0.163194,0
3,39,10,0,0.820689,0.101555,0
3,0,11,0,0.678445,0.202203,0
3,1,11,0,0.83802,0.135708,0
3,2,11,0,0.827777,0.354984,0
3,3,11,0,0.822689,0.288325,0
3,4,11,0,0.922126,0.395492,0
3,5,11,0,0.841279,0.32274,0
3,6,11,0,0.98506,0.377764,0
3,7,11,0,0.656433,0.162557,0
3,8,11,0,0.729596,0.03477,0
3,9,11,0,0.853296,0.294362,0
3,10,11,0,0.939251,0.0491108,0
3,11,11,0,0.950578,0.25717,0
3,12,11,0,0.881578,0.36425,0
3,13,11,0,0.849905,0.134346,0
3,14,11,0,0.930043,0.145224,0
3,15,11,0,0.613691,0.332262,0
3,16,11,0,0.738077,0.309534,0
3,17,11,6.76498e-05,0.745036,0.344427,0
3,18,11,0.00325959,0.684545,0.389819,0
3,19,11,0.0936998,0.818204,0.0456952,0
3,20,11,0.0630827,0.763228,0.394147,0
3,21,11,0.090902,0.697524,0.0728429,0
3,22,11,0.00406197,0.789849,0.204983,0
3,23,11,7.87884e-05,0.896596,0.279538,0
3,24,11,0,0.76102,0.0872092,0
3,25,11,0,0.858022,0.168682,0
3,26,11,0,0.65291,0.360229,0
3,27,11,0,0.876489,0.273274,0
3,28,11,0,0.929034,0.211865,0
3,29,11,0,0.926022,0.199236,0
3,30,11,0,0.62687,0.162099,0
3,31,11,0,0.798986,0.288081,0
3,32,11,0,0.642631,0.0560074,0
3,33,11,0,0.705474,0.106599,0
3,34,11,0,0.892874,0.100292,0
3,35,11,0,0.853239,0.19771,0
3,36,11,0,0.829318,0.335243,0
3,37,11,0,0.761753,0.308365,0
3,38,11,0,0.768814,0.141549,0
3,39,11,0,0.983451,0.0737484,0
3,0,12,0,0.636135,0.308394,0
3,1,12,0,0.6273,0.334832,0
3,2,12,0,0.774877,0.366205,0
3,3,12,0,0.888613,0.244162,0
3,4,12,0,0.979723,0.15866,0
3,5,12,0,0.981635,0.0540005,0
3,6,12,0,0.793502,0.107964,0
3,7,12,0,0.815937,0.0648056,0
3,8,12,0,0.936612,0.338563,0
3,9,12,0,0.982095,0.0618689,0
3,10,12,0,0.849333,0.189695,0
3,11,12,0,0.737753,0.140616,0
3,12,12,0,0.765117,0.28197,0
3,13,12,0,0.839314,0.183873,0
3,14,12,0,0.630373,0.0311061,0
3,15,12,0,0.600936,0.38708,0
3,16,12,0,0.602102,0.0412375,0
3,17,12,8.52074e-05,0.725753,0.322972,0
3,18,12,0.00501366,0.979826,0.316005,0
3,19,12,0.0814307,0.794793,0.20852,0
3,20,12,1,0,0.383268,0
3,21,12,0.076445,0.826912,0.25558,0
3,22,12,0.00496769,0.898647,0.289641,0
3,23,12,7.16583e-05,0.854821,0.392231,0
3,24,12,0,0.961346,0.258666,0
3,25,12,0,0.87727,0.0206383,0
3,26,12,0,0.867967,0.0176662,0
3,27,12,0,0.835306,0.399741,0
3,28,12,0,0.822323,0.189284,0
3,29,12,0,0.725142,0.048209,0
3,30,12,0,0.892409,0.0770396,0
3,31,12,0,0.646113,0.168705,0
3,32,12,0,0.918137,0.298026,0
3,33,12,0,0.621953,0.182057,0
3,34,12,0,0.808974,0.257819,0
3,35,12,0,0.860067,0.145879,0
3,36,12,0,0.824271,0.192425,0
3,37,12,0,0.953999,0.212106,0
3,38,12,0,0.776413,0.161794,0
3,39,12,0,0.828971,0.321591,0
3,0,13,0,0.815361,0.264662,0
3,1,13,0,0.895142,0.208067,0
3,2,13,0,0.770727,0.350666,0
3,3,13,0,0.767002,0.184777,0
3,4,13,0,0.996137,9.50092e-05,0
3,5,13,0,0.674189,0.153586,0
3,6,13,0,0.973036,0.0280119,0
3,7,13,0,0.603794,0.0210735,0
3,8,13,0,0.635417,0.0150387,0
3,9,13,0,0.791913,0.232303,0
3,10,13,0,0.708675,0.159315,0
3,11,13,0,0.63668,0.134548,0
3,12,13,0,0.809008,0.292909,0
3,13,13,0,0.601339,0.186924,0
3,14,13,0,0.718801,0.341129,0
3,15,13,0,0.886221,0.235643,0
3,16,13,0,0.710906,0.364136,0
3,17,13,0.000101487,0.617939,0.043787,0
3,18,13,0.0042858,0.752366,0.049775,0
3,19,13,0.0671449,0.915421,0.319196,0
3,20,13,0.0783221,0.625271,0.235422,0
3,21,13,0.0636416,0.929291,0.35368,0
3,22,13,0.00272265,0.837597,0.36149,0
3,23,13,6.51253e-05,0.995609,0.297341,0
3,24,13,0,0.625995,0.160632,0
3,25,13,0,0.93513,0.0922277,0
3,26,13,0,0.932257,0.0481355,0
3,27,13,0,0.618778,0.153636,0
3,28,13,0,0.614693,0.382908,0
3,29,13,0,0.930482,0.320308,0
3,30,13,0,0.851911,0.0865296,0
3,31,13,0,0.807304,0.23891,0
3,32,13,0,0.810013,0.104093,0
3,33,13,0,0.806099,0.196475,0
3,34,13,0,0.998534,0.358974,0
3,35,13,0,0.785352,0.249175,0
3,36,13,0,0.899149,0.0139461,0
3,37,13,0,0.957969,0.344051,0
3,38,13,0,0.782973,0.156468,0
3,39,13,0,0.709184,0.190671,0
3,0,14,0,0.617751,0.340877,0
3,1,14,0,0.614169,0.131621,0
3,2,14,0,0.972636,0.294085,0
3,3,14,0,0.712556,0.10106,0
3,4,14,0,0.602033,0.278286,0
3,5,14,0,0.619513,0.213041,0
3,6,14,0,0.984849,0.0437875,0
3,7,14,0,0.957792,0.39659,0
3,8,14,0,0.624607,0.353163,0
3,9,14,0,0.806432,0.362605,0
3,10,14,0,0.828528,0.264845,0
3,11,14,0,0.817512,0.345797,0
3,12,14,0,0.893564,0.208504,0
3,13,14,0,0.947264,0.0981142,0
3,14,14,0,0.662936,0.06416,0
3,15,14,0,0.733604,0.095476,0
3,16,14,0,0.972036,0.0423336,0
3,17,14,5.12822e-05,0.879545,0.0756886,0
3,18,14,0.00129137,0.951363,0.384526,0
3,19,14,0.0028736,0.783314,0.351629,0
3,20,14,0.00424243,0.597816,0.327979,0
3,21,14,0.00274683,0.688703,0.363481,0
3,22,14,0.00153778,0.59891,0.222473,0
3,23,14,3.80447e-05,0.902616,0.103475,0
3,24,14,0,0.677253,0.0336393,0
3,25,14,0,0.730573,0.223938,0
3,26,14,0,0.646338,0.150678,0
3,27,14,0,0.603629,0.327472,0
3,28,14,0,0.651379,0.113337,0
3,29,14,0,0.607371,0.172896,0
3,30,14,0,0.936049,0.15686,0
3,31,14,0,0.671799,0.30148,0
3,32,14,0,0.915523,0.0695014,0
3,33,14,0,0.908342,0.378919,0
3,34,14,0,0.666551,0.308394,0
3,35,14,0,0.883429,0.18943,0
3,36,14,0,0.623168,0.0298778,0
3,37,14,0,0.940966,0.396059,0
3,38,14,0,0.870421,0.178383,0
3,39,14,0,0.859029,0.237758,0
3,0,15,0,0.753445,0.0262505,0
3,1,15,0,0.928605,0.148733,0
3,2,15,0,0.927514,0.101003,0
3,3,15,0,0.600412,0.0635753,0
3,4,15,0,0.787416,0.377721,0
3,5,15,0,0.640877,0.341684,0
3,6,15,0,0.81081,0.330368,0
3,7,15,0,0.71935,0.335979,0
3,8,15,0,0.909129,0.0920215,0
3,9,15,0,0.652534,0.347222,0
3,10,15,0,0.985295,0.0125209,0
3,11,15,0,0.892508,0.36381,0
3,12,15,0,0.942944,0.385808,0
3,13,15,0,0.904038,0.17692,0
3,14,15,0,0.724781,0.128297,0
3,15,15,0,0.889769,0.298335,0
3,16,15,0,0.680144,0.347249,0
3,17,15,9.90895e-06,0.88596,0.2251,0
3,18,15,3.23937e-05,0.788581,0.217293,0
3,19,15,7.74169e-05,0.663621,0.0814805,0
3,20,15,9.28248e-05,0.636373,0.0614632,0
3,21,15,6.74725e-05,0.78141,0.212142,0
3,22,15,2.91199e-05,0.607116,0.318719,0
3,23,15,9.74247e-06,0.717657,0.364734,0
3,24,15,0,0.987005,0.0741835,0
3,25,15,0,0.784839,0.000492736,0
3,26,15,0,0.839331,0.242923,0
3,27,15,0,0.699016,0.223365,0
3,28,15,0,0.690216,0.0643302,0
3,29,15,0,0.860608,0.13037,0
3,30,15,0,0.836106,0.173299,0
3,31,15,0,0.993741,0.0598323,0
3,32,15,0,0.785839,0.272183,0
3,33,15,0,0.758218,0.38988,0
3,34,15,0,0.888755,0.262794,0
3,35,15,0,0.902824,0.381059,0
3,36,15,0,0.963127,0.289714,0
3,37,15,0,0.899665,0.0583688,0
3,38,15,0,0.641117,0.228362,0
3,39,15,0,0.607347,0.192943,0
3,0,16,0,0.68414,0.138407,0
