time;model_id;model_name;port_name;data
0;163;r20_c6;;{state:1,fuel:1,elev:508.6,moist:0.1,intensity:0,burn:0}
0;164;r14_c39;;{state:1,fuel:4,elev:334.8,moist:0.12,intensity:0,burn:0}
0;165;r26_c22;;{state:1,fuel:0,elev:394.3,moist:1,intensity:0,burn:0}
0;166;r47_c46;;{state:1,fuel:2,elev:301.6,moist:0.55,intensity:0,burn:0}
0;167;r16_c42;;{state:1,fuel:4,elev:321.3,moist:0.12,intensity:0,burn:0}
0;168;r42_c18;;{state:1,fuel:3,elev:446.2,moist:0.18,intensity:0,burn:0}
0;169;r9_c46;;{state:1,fuel:3,elev:301.8,moist:0.18,intensity:0,burn:0}
0;170;r14_c25;;{state:1,fuel:3,elev:399.2,moist:0.18,intensity:0,burn:0}
0;171;r14_c7;;{state:1,fuel:3,elev:499.8,moist:0.18,intensity:0,burn:0}
0;172;r14_c24;;{state:1,fuel:3,elev:404,moist:0.18,intensity:0,burn:0}
0;173;r40_c28;;{state:1,fuel:3,elev:366.1,moist:0.6,intensity:0,burn:0}
0;174;r36_c3;;{state:1,fuel:3,elev:523.4,moist:0.18,intensity:0,burn:0}
0;175;r31_c21;;{state:1,fuel:3,elev:410.4,moist:0.18,intensity:0,burn:0}
0;176;r14_c23;;{state:1,fuel:3,elev:408,moist:0.18,intensity:0,burn:0}
0;177;r21_c19;;{state:1,fuel:1,elev:410,moist:0.1,intensity:0,burn:0}
0;178;r9_c17;;{state:1,fuel:3,elev:431,moist:0.18,intensity:0,burn:0}
0;179;r47_c45;;{state:1,fuel:2,elev:305.8,moist:0.55,intensity:0,burn:0}
0;180;r18_c11;;{state:1,fuel:3,elev:474.1,moist:0.18,intensity:0,burn:0}
0;181;r14_c22;;{state:1,fuel:3,elev:411.1,moist:0.18,intensity:0,burn:0}
0;182;r24_c10;;{state:1,fuel:1,elev:487.2,moist:0.1,intensity:0,burn:0}
0;183;r33_c18;;{state:1,fuel:1,elev:441.4,moist:0.1,intensity:0,burn:0}
0;184;r49_c29;;{state:1,fuel:3,elev:373.6,moist:0.18,intensity:0,burn:0}
0;185;r35_c36;;{state:1,fuel:2,elev:349.1,moist:0.55,intensity:0,burn:0}
0;186;r14_c18;;{state:1,fuel:3,elev:418.6,moist:0.18,intensity:0,burn:0}
0;187;r15_c0;;{state:1,fuel:3,elev:531.9,moist:0.18,intensity:0,burn:0}
0;188;r43_c27;;{state:1,fuel:3,elev:381.8,moist:0.18,intensity:0,burn:0}
0;189;r48_c32;;{state:1,fuel:2,elev:344.5,moist:0.55,intensity:0,burn:0}
0;190;r27_c1;;{state:1,fuel:3,elev:530.4,moist:0.18,intensity:0,burn:0}
0;191;r9_c44;;{state:1,fuel:3,elev:311.3,moist:0.18,intensity:0,burn:0}
0;192;r14_c14;;{state:1,fuel:0,elev:438.1,moist:1,intensity:0,burn:0}
0;193;r15_c28;;{state:1,fuel:4,elev:383,moist:0.12,intensity:0,burn:0}
0;194;r11_c26;;{state:1,fuel:4,elev:394.3,moist:0.14,intensity:0,burn:0}
0;195;r48_c11;;{state:1,fuel:3,elev:482.8,moist:0.18,intensity:0,burn:0}
0;196;r42_c5;;{state:1,fuel:3,elev:513.9,moist:0.18,intensity:0,burn:0}
0;197;r47_c25;;{state:1,fuel:3,elev:406.3,moist:0.18,intensity:0,burn:0}
0;198;r0_c21;;{state:1,fuel:3,elev:430.5,moist:0.18,intensity:0,burn:0}
0;199;r26_c1;;{state:1,fuel:3,elev:530.4,moist:0.18,intensity:0,burn:0}
0;200;r11_c6;;{state:1,fuel:3,elev:503.5,moist:0.18,intensity:0,burn:0}
0;201;r27_c42;;{state:1,fuel:3,elev:321.6,moist:0.18,intensity:0,burn:0}
0;202;r28_c15;;{state:1,fuel:1,elev:457.6,moist:0.1,intensity:0,burn:0}
0;203;r40_c40;;{state:1,fuel:2,elev:330.2,moist:0.55,intensity:0,burn:0}
0;204;r11_c20;;{state:1,fuel:3,elev:422.2,moist:0.18,intensity:0,burn:0}
0;205;r45_c29;;{state:1,fuel:3,elev:367.3,moist:0.18,intensity:0,burn:0}
0;206;r36_c7;;{state:1,fuel:3,elev:503.6,moist:0.18,intensity:0,burn:0}
0;207;r11_c31;;{state:1,fuel:4,elev:365.5,moist:0.14,intensity:0,burn:0}
0;208;r19_c11;;{state:1,fuel:3,elev:475.9,moist:0.18,intensity:0,burn:0}
0;209;r0_c23;;{state:1,fuel:3,elev:420.2,moist:0.18,intensity:0,burn:0}
0;210;r45_c31;;{state:1,fuel:2,elev:349.6,moist:0.55,intensity:0,burn:0}
0;211;r16_c45;;{state:1,fuel:4,elev:306.4,moist:0.12,intensity:0,burn:0}
